source_sheet	source_row	trip	sample_id	specimen_iri	site	compartment	replicate	measurement_date_raw	measurement_date	date_status	calibration_recorded	slope_percent	ph10_check	ph_value_raw	ph_value	notes	metadata_match	calibration_pass	slope_pass	ph10_check_pass	value_range_pass	disposition	ecology_eligible	kg_eligible	reason_codes	alpha_trip	alpha_site	alpha_compartment	shannon	sequencing_depth	n_profiles
Trip 5	174	5	V42PRr2	https://rubalkhali.science/kb/RAK_6002105	42	Rhizosphere	2	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	42	Rhizosphere	6.171353809949757	785972.0	1
Trip 5	175	5	V43Dr1	https://rubalkhali.science/kb/RAK_6002107	43	Deep	1	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	43	Deep	6.83423622133839	581664.0	1
Trip 5	176	5	V43Dr2	https://rubalkhali.science/kb/RAK_6002108	43	Deep	2	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	43	Deep	6.91232393732318	529697.0	1
Trip 5	177	5	V43Dr3	https://rubalkhali.science/kb/RAK_6002109	43	Deep	3	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.87	7.87		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	43	Deep	7.090745197226239	699177.0	1
Trip 5	178	5	V43PRr1	https://rubalkhali.science/kb/RAK_6002113	43	Rhizosphere	1	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	43	Rhizosphere	6.634989806409702	723396.0	1
Trip 5	179	5	V43PRr2	https://rubalkhali.science/kb/RAK_6002114	43	Rhizosphere	2	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	43	Rhizosphere	6.376422912493996	787772.0	1
Trip 5	180	5	V43PRr3	https://rubalkhali.science/kb/RAK_6002115	43	Rhizosphere	3	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.93	7.93		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	43	Rhizosphere	6.823451122915073	943624.0	1
Trip 5	181	5	V44Dr1	https://rubalkhali.science/kb/RAK_6002116	44	Deep	1	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.83	7.83		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	44	Deep	6.131545945614184	688641.0	1
Trip 5	182	5	V44PRr1	https://rubalkhali.science/kb/RAK_6002122	44	Rhizosphere	1	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.95	7.95		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	44	Rhizosphere	7.767567935013634	823933.0	1
Trip 5	183	5	V44PRr2	https://rubalkhali.science/kb/RAK_6002123	44	Rhizosphere	2	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	44	Rhizosphere	6.632881183670549	820768.0	1
Trip 5	184	5	V45Sr3	https://rubalkhali.science/kb/RAK_6002130	45	Surface	3	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Surface	6.05571879949082	603083.0	1
Trip 5	185	5	V45Dr1	https://rubalkhali.science/kb/RAK_6002125	45	Deep	1	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	8.12	8.12		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Deep	4.185311724486343	672000.0	1
Trip 5	186	5	V45Dr2	https://rubalkhali.science/kb/RAK_6002126	45	Deep	2	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	8.15	8.15		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Deep	4.275697622987948	632897.0	1
Trip 5	187	5	V45Dr3	https://rubalkhali.science/kb/RAK_6002127	45	Deep	3	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Deep	4.633530684075112	425049.0	1
Trip 5	188	5	V45PRr1	https://rubalkhali.science/kb/RAK_6002131	45	Rhizosphere	1	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Rhizosphere	4.0422755080793	357216.0	1
Trip 5	189	5	V45PRr2	https://rubalkhali.science/kb/RAK_6002132	45	Rhizosphere	2	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Rhizosphere	4.135602386727271	416030.0	1
Trip 5	190	5	V45PRr3	https://rubalkhali.science/kb/RAK_6002133	45	Rhizosphere	3	2026-07-19T00:00:00	2026-07-19	accepted	Yes	98.0	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	45	Rhizosphere	4.665105784425693	908916.0	1
Trip 5	191	5	V46PRr1	https://rubalkhali.science/kb/RAK_6002140	46	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	46	Rhizosphere	5.833745057654887	305383.0	1
Trip 5	192	5	V46PRr2	https://rubalkhali.science/kb/RAK_6002141	46	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	46	Rhizosphere	5.9806738474979815	444029.0	1
Trip 5	193	5	V46PRr3	https://rubalkhali.science/kb/RAK_6002142	46	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	46	Rhizosphere	5.593172634490265	592143.0	1
Trip 5	194	5	V47PRr1	https://rubalkhali.science/kb/RAK_6002149	47	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.24	8.24		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	47	Rhizosphere	6.326691371440523	631747.0	1
Trip 5	195	5	V47PRr2	https://rubalkhali.science/kb/RAK_6002150	47	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.28	8.28		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	47	Rhizosphere	6.214977300917794	489175.0	1
Trip 5	196	5	V47PRr3	https://rubalkhali.science/kb/RAK_6002151	47	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	47	Rhizosphere	6.399731475917298	602884.0	1
Trip 5	197	5	V48Dr1	https://rubalkhali.science/kb/RAK_6002152	48	Deep	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.4	8.4		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	48	Deep	5.024744727974275	640336.0	1
Trip 5	198	5	V48Dr2	https://rubalkhali.science/kb/RAK_6002153	48	Deep	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.42	8.42		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	48	Deep	5.308111049573041	582278.0	1
Trip 5	199	5	V48Dr3	https://rubalkhali.science/kb/RAK_6002154	48	Deep	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.37	8.37		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	48	Deep	5.407960797896283	683205.0	1
Trip 5	200	5	V48PRr1	https://rubalkhali.science/kb/RAK_6002158	48	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.31	8.31		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	48	Rhizosphere	5.110546220601828	951132.0	1
Trip 5	201	5	V49Dr2	https://rubalkhali.science/kb/RAK_6002162	49	Deep	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.45	8.45		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	49	Deep	4.892507637722977	734681.0	1
Trip 5	202	5	V50PRr2	https://rubalkhali.science/kb/RAK_6002177	50	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.26	8.26		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	50	Rhizosphere	6.052954006202184	549271.0	1
Trip 5	203	5	V51PRr2	https://rubalkhali.science/kb/RAK_6002186	51	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.32	8.32		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	51	Rhizosphere	5.711780618860672	365455.0	1
Trip 5	204	5	V51PRr3	https://rubalkhali.science/kb/RAK_6002187	51	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.28	8.28		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	51	Rhizosphere	4.982494539767176	329373.0	1
Trip 5	205	5	V53PRr2	https://rubalkhali.science/kb/RAK_6002204	53	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.23	8.23		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	53	Rhizosphere	2.159099743715343	552895.0	1
Trip 5	206	5	V54PRr1	https://rubalkhali.science/kb/RAK_6002212	54	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.43	8.43		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	54	Rhizosphere	5.438864105385541	360035.0	1
Trip 5	207	5	V54PRr2	https://rubalkhali.science/kb/RAK_6002213	54	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.41	8.41		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	54	Rhizosphere	5.829290003257124	688597.0	1
Trip 5	208	5	V54PRr3	https://rubalkhali.science/kb/RAK_6002214	54	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.38	8.38		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	54	Rhizosphere	5.521715046290322	448796.0	1
Trip 5	209	5	V55Sr2	https://rubalkhali.science/kb/RAK_6002219	55	Surface	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.45	8.45		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	55	Surface	4.772139094668349	389009.0	1
Trip 5	210	5	V55Sr3	https://rubalkhali.science/kb/RAK_6002220	55	Surface	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.4	8.4		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	55	Surface	4.868411917913093	388034.0	1
Trip 5	211	5	V55Dr1	https://rubalkhali.science/kb/RAK_6002215	55	Deep	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.43	8.43		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	55	Deep	4.559510369413079	697209.0	1
Trip 5	212	5	V55PRr1	https://rubalkhali.science/kb/RAK_6002221	55	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.48	8.48		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	55	Rhizosphere	5.090592606691482	1747691.0	1
Trip 5	213	5	V55PRr2	https://rubalkhali.science/kb/RAK_6002222	55	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.44	8.44		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	55	Rhizosphere	5.255825846654032	549108.0	1
Trip 5	214	5	V55PRr3	https://rubalkhali.science/kb/RAK_6002223	55	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.39	8.39		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	55	Rhizosphere	5.498075169997343	807870.0	1
Trip 5	215	5	V57PRr2	https://rubalkhali.science/kb/RAK_6002240	57	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.03	8.03		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	57	Rhizosphere	5.382608743893302	263826.0	1
Trip 5	216	5	V57PRr3	https://rubalkhali.science/kb/RAK_6002241	57	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	57	Rhizosphere	4.513376266836561	748550.0	1
Trip 5	217	5	V58PRr1	https://rubalkhali.science/kb/RAK_6002248	58	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.33	8.33		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	58	Rhizosphere	5.662333940812335	375791.0	1
Trip 5	218	5	V58PRr2	https://rubalkhali.science/kb/RAK_6002249	58	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.29	8.29		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	58	Rhizosphere	5.155652987419352	348421.0	1
Trip 5	219	5	V58PRr3	https://rubalkhali.science/kb/RAK_6002250	58	Rhizosphere	3	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.35	8.35		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	58	Rhizosphere	5.572557649003575	648764.0	1
Trip 5	220	5	V60PRr1	https://rubalkhali.science/kb/RAK_6002266	60	Rhizosphere	1	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.26	8.26		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	60	Rhizosphere	4.85308172652457	913004.0	1
Trip 5	221	5	V60PRr2	https://rubalkhali.science/kb/RAK_6002267	60	Rhizosphere	2	2026-07-20T00:00:00	2026-07-20	accepted	Yes	97.9	10.07	8.24	8.24		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	60	Rhizosphere	6.06397849625952	517113.0	1
